@relation preprocessamentoCK

@attribute CLASSE REAL 
@attribute CBO REAL 
@attribute DIT REAL 
@attribute LCOM REAL 
@attribute NOC REAL 
@attribute RFC REAL 
@attribute WMC REAL 
@attribute UOTESTED {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20}
@data
10,6,1,2,0,17,26,20
10,7,1,2,0,8,7,20
10,12,1,3,0,33,20,20
10,1,0,2,0,2,0,20
10,1,0,2,0,2,0,20
10,1,0,2,0,2,0,20
10,1,1,6,0,11,14,20
10,6,1,3,0,29,15,20
10,4,1,4,0,7,10,20
10,5,1,3,0,18,16,20
10,4,1,3,0,20,11,20
10,3,1,3,0,13,7,20
10,23,1,4,0,65,27,20
10,10,1,4,0,24,13,20
10,0,0,0,0,2,0,20
10,13,1,3,0,37,20,20
10,0,0,0,0,2,0,20
10,0,0,0,0,3,0,20
10,0,1,2,4,3,2,20
10,0,1,3,5,5,5,20
10,62,1,7,0,30,17,20
10,4,2,3,40,4,4,20
10,11,2,3,18,30,30,20
10,20,0,3,0,7,4,20
10,0,0,0,0,1,0,20
10,4,1,3,0,13,7,20
10,5,1,3,0,29,27,20
10,3,1,2,3,2,0,20
10,7,1,4,0,10,11,20
10,9,1,3,0,24,20,20
10,6,1,1,0,13,7,20
10,4,0,2,0,5,5,20
10,12,1,2,0,21,12,20
10,7,1,2,0,4,3,20
10,6,1,2,0,19,12,20
10,0,1,2,0,8,12,20
10,0,1,1,0,4,3,20
10,4,1,4,0,14,8,20
10,10,1,7,0,24,16,20
10,17,1,2,0,51,39,20
10,3,1,1,0,6,3,19
10,3,1,1,0,8,7,19
10,3,1,2,0,8,5,19
10,4,1,1,0,16,11,19
10,4,1,1,0,15,8,19
10,7,1,1,0,16,3,19
10,4,1,1,0,11,7,19
10,3,1,1,0,9,6,19
10,20,1,1,0,42,6,19
10,1,1,1,0,2,2,19
10,3,1,1,0,6,3,19
10,7,1,2,0,14,6,19
10,3,1,1,0,8,5,19
10,3,1,2,0,7,5,19
10,2,1,1,0,6,1,19
10,4,1,1,0,9,5,19
10,3,1,1,0,6,3,19
10,7,1,1,0,10,4,19
10,3,1,1,0,6,3,19
10,8,1,2,0,16,5,19
10,3,1,2,0,7,5,19
10,3,1,1,0,9,6,19
10,3,1,1,0,7,4,19
10,3,1,1,0,9,6,19
10,3,1,1,0,6,3,19
10,4,1,1,0,13,9,19
10,1,1,3,0,4,3,19
10,7,1,2,0,15,5,19
10,3,1,1,0,6,3,19
10,3,1,1,0,7,5,19
10,7,1,1,0,39,27,19
10,3,1,1,0,9,5,19
10,3,1,1,0,9,6,19
10,3,1,1,0,6,3,19
10,4,1,2,0,6,3,19
10,3,1,1,0,6,3,19
10,3,1,1,0,7,4,19
10,4,1,1,0,16,22,19
10,3,1,1,0,6,3,19
10,14,1,3,0,17,9,20
10,14,1,3,0,18,9,20
10,9,1,5,0,21,15,20
10,13,1,2,0,41,24,20
10,10,1,3,0,24,14,20
10,10,1,1,0,41,47,20
10,2,0,2,0,4,1,20
10,6,1,3,0,16,9,20
10,14,1,3,0,37,13,20
10,4,1,2,0,9,6,20
10,8,1,2,0,29,25,20
10,3,1,3,0,17,12,20
10,3,1,2,0,7,5,20
10,26,1,5,2,75,72,20
10,1,0,2,0,5,5,20
10,1,0,2,0,5,5,20
10,3,1,1,0,3,2,20
10,3,1,1,0,24,12,20
10,3,1,0,0,4,3,20
10,23,1,2,0,57,72,20
10,13,1,2,0,57,36,20
10,1,0,2,0,2,0,20
10,6,0,6,0,7,5,20
10,11,1,2,0,40,15,20
10,1,0,2,0,5,5,20
10,15,1,4,1,78,41,20
10,14,1,2,0,62,48,20
10,9,1,1,0,6,4,20
10,4,1,1,2,3,1,20
10,5,1,4,0,14,10,20
10,5,1,4,0,13,10,20
10,20,1,1,0,51,41,20
10,27,1,8,2,66,35,20
10,19,1,4,3,38,23,20
10,3,1,1,0,5,4,20
10,4,1,4,1,24,30,20
10,39,1,5,3,129,114,20
10,0,0,0,0,7,0,20
10,22,1,1,0,26,29,20
10,22,1,1,0,43,52,20
10,1,0,2,0,2,0,20
10,20,1,8,3,55,58,20
10,35,1,10,3,89,112,20
10,49,1,10,0,87,75,20
10,8,1,2,0,24,28,20
10,78,2,5,0,152,160,20
10,1,0,2,0,2,0,20
10,21,1,1,0,79,78,20
10,6,1,6,0,11,11,20
10,57,2,14,0,171,114,20
10,2,2,1,0,4,4,20
10,4,1,2,0,6,4,20
10,3,1,2,0,9,9,20
10,15,1,1,0,63,72,20
10,1,1,1,0,10,5,20
10,14,1,4,0,37,94,20
10,11,1,2,2,6,5,20
10,61,1,5,0,220,326,20
10,4,1,1,0,10,5,20
10,27,1,3,0,89,93,20
10,33,1,8,3,110,119,20
10,2,0,2,0,4,4,20
10,4,1,2,0,10,9,20
10,5,1,2,0,14,12,19
10,10,1,2,0,13,5,19
10,41,1,4,0,98,86,19
10,1,1,2,0,5,2,19
10,3,1,1,0,32,4,19
10,4,2,2,0,7,3,19
10,4,2,2,0,9,4,19
10,3,1,1,0,7,4,19
10,2,1,1,0,6,4,19
10,8,1,1,0,13,3,19
10,8,1,1,0,16,4,19
10,8,1,1,0,15,5,19
10,3,1,3,0,18,7,19
10,19,1,6,0,48,21,19
10,2,1,1,0,8,6,19
10,2,1,1,0,5,7,19
10,8,1,5,0,31,21,19
10,2,1,2,0,6,7,19
10,2,1,2,0,9,8,19
10,2,1,1,0,3,1,19
10,4,1,3,0,10,14,19
10,10,1,15,0,46,25,19
10,3,1,5,0,15,18,19
10,6,1,2,0,11,6,20
10,2,0,2,0,12,5,20
10,3,0,3,0,11,3,20
10,2,0,2,0,2,0,20
10,3,0,4,0,10,4,20
10,3,1,1,0,11,4,20
10,2,1,1,0,11,7,19
10,34,2,2,0,104,103,20
10,1,0,2,0,2,0,20
10,1,1,1,0,4,2,19
10,5,1,2,0,18,13,19
10,2,1,1,0,10,8,19
10,22,1,1,0,47,18,19
10,1,1,1,0,3,1,19
10,5,1,1,0,23,8,19
10,13,1,1,0,40,12,19
10,2,1,1,0,6,3,19
10,2,1,1,0,7,4,19
10,5,1,1,0,10,5,19
10,2,1,1,0,13,10,19
10,2,1,1,0,14,11,19
10,12,1,3,0,23,28,20
10,3,1,1,0,2,1,20
10,5,1,2,2,18,14,20
10,6,1,1,0,11,10,20
10,7,1,3,0,15,6,20
10,2,1,2,0,5,4,20
10,0,0,0,0,3,0,20
10,0,0,0,0,1,0,20
10,4,1,1,0,38,47,20
10,6,1,3,0,7,5,20
10,25,1,3,1,21,11,20
10,2,2,0,0,2,1,20
10,3,1,1,0,19,16,20
10,4,1,1,0,27,13,20
10,10,1,2,0,26,34,20
10,2,0,3,0,5,2,20
10,3,0,3,0,5,2,20
10,21,1,1,2,73,64,20
10,14,1,4,9,10,11,20
10,5,2,1,0,6,5,20
10,5,2,1,0,10,4,20
10,5,2,1,0,6,4,20
10,5,2,1,0,6,4,20
10,5,2,1,0,6,4,20
10,8,2,1,0,6,4,20
10,3,2,1,0,3,2,20
10,5,2,1,0,6,4,20
10,8,2,1,0,9,4,20
10,5,1,2,0,33,35,20
10,4,1,1,0,2,1,20
10,2,1,3,0,7,4,20
10,8,1,1,0,24,20,20
10,0,1,7,0,9,7,19
10,0,1,3,0,4,3,19
10,2,1,2,0,3,2,19
10,0,1,3,0,3,3,19
10,20,1,2,0,16,10,20
10,18,1,2,0,12,9,20
10,9,1,1,0,21,11,20
10,3,1,1,0,20,8,20
10,11,3,0,0,3,2,20
10,12,1,2,0,54,26,20
10,5,1,2,0,25,12,19
10,26,1,2,0,57,38,20
10,2,1,2,0,6,4,20
10,15,1,1,0,39,7,19
10,40,1,9,0,16,12,19
10,138,1,2,0,15,5,19
10,7,2,0,0,2,1,20
10,11,1,12,2,39,30,20
10,9,1,6,0,25,39,20
10,20,1,2,0,137,94,20
10,17,1,1,0,147,102,20
10,3,1,3,0,22,4,19
10,2,1,1,0,2,1,19
10,3,1,2,5,13,6,19
10,4,2,1,0,17,14,20
10,0,0,0,0,1,0,20
10,17,1,2,0,60,45,20
10,11,1,2,0,28,10,19
10,1,1,2,0,3,2,19
10,5,1,2,0,8,2,19
10,11,1,3,0,30,20,19
10,7,1,2,0,24,13,19
10,0,0,0,0,1,0,20
10,5,1,1,0,12,16,20
10,8,1,1,0,11,3,19
10,3,2,1,0,2,3,19
10,11,1,2,0,29,6,19
10,2,1,2,1,2,1,20
10,4,1,1,0,5,5,20
10,6,1,1,0,13,12,20
10,8,1,1,0,32,19,20
10,10,1,3,0,12,14,20
10,0,0,0,0,1,0,20
10,8,1,1,0,12,9,20
10,0,3,1,0,7,5,20
10,6,1,1,0,7,28,20
10,12,1,1,0,28,8,19
10,7,1,1,0,8,8,19
10,2,1,1,0,4,2,19
10,15,1,1,0,20,13,19
10,15,1,1,0,33,27,19
10,2,2,3,3,5,4,20
10,5,1,5,0,7,6,20
10,5,1,5,0,7,6,20
10,4,1,4,0,6,5,20
10,15,1,9,0,28,19,20
10,5,1,1,0,12,22,20
10,19,1,2,0,39,50,20
10,3,1,8,0,16,24,20
10,2,3,0,0,2,1,20
10,8,1,2,0,36,50,20
10,8,1,4,0,36,30,19
10,16,1,13,0,50,26,19
10,2,5,0,0,2,1,19
10,2,2,3,0,5,3,19
10,8,1,1,0,31,2,20
10,6,1,1,1,18,7,20
10,24,1,2,0,7,6,20
10,24,1,24,0,133,208,20
10,3,1,1,0,4,2,20
10,3,5,1,0,3,2,20
10,41,1,1,0,175,291,20
10,5,1,3,0,62,89,20
10,3,1,1,0,5,5,20
10,3,1,2,0,17,14,20
10,2,1,3,0,25,57,20
10,18,1,1,0,13,12,20
10,4,1,3,0,11,12,20
10,28,1,4,0,69,34,19
10,13,1,1,0,14,9,19
10,4,1,3,0,19,6,19
10,32,1,8,0,99,21,19
10,11,1,1,0,14,3,19
10,22,1,14,0,126,96,19
10,13,1,2,0,17,3,19
10,14,1,2,0,21,13,19
10,17,1,13,0,95,15,19
10,17,1,7,0,34,7,19
10,9,1,2,0,14,9,19
10,11,1,1,0,31,14,19
10,7,1,1,0,7,1,19
10,17,1,13,0,65,37,19
10,3,1,1,0,3,4,19
10,3,1,1,0,4,5,19
10,1,1,2,0,7,2,19
10,12,1,4,0,15,4,19
10,3,1,1,0,4,1,19
10,1,1,1,0,33,41,20
10,3,2,3,3,40,36,20
10,7,1,4,0,21,13,20
10,2,1,6,0,14,11,20
10,9,1,6,0,30,34,20
10,3,1,6,0,14,11,20
10,0,0,0,0,3,0,20
10,6,1,6,0,18,15,20
10,2,1,6,0,14,11,20
10,5,1,6,0,25,28,20
10,3,1,6,0,14,11,20
10,6,1,5,0,26,24,20
10,5,1,7,0,24,14,20
10,7,1,4,2,37,23,20
10,2,1,4,0,9,8,20
10,19,1,6,0,58,63,20
10,22,1,9,2,86,78,20
10,0,0,0,0,0,0,20
10,7,1,8,0,15,11,20
10,3,1,5,0,12,10,20
10,4,1,4,0,17,10,20
10,2,1,6,0,14,11,20
10,2,1,6,0,14,11,20
10,2,1,5,5,19,12,20
10,0,0,0,0,6,0,20
10,2,1,6,0,14,11,20
10,7,1,5,0,34,32,20
10,7,1,3,0,31,31,20
10,12,1,5,0,14,11,20
10,4,1,6,0,16,13,20
10,4,1,4,0,11,10,20
10,4,1,5,0,27,25,20
10,4,1,5,0,17,11,20
10,4,1,6,0,23,19,20
10,13,1,5,0,57,39,20
10,2,1,6,0,14,11,20
10,2,1,6,0,14,11,20
10,2,1,6,0,16,13,20
10,2,1,6,0,13,10,20
10,4,1,6,0,24,18,20
10,5,1,6,0,26,25,20
10,5,1,5,0,18,16,20
10,2,1,6,0,15,10,20
10,4,1,4,0,11,9,20
10,5,1,1,0,8,3,20
10,9,1,6,0,8,8,20
10,5,1,5,0,35,55,20
10,4,1,5,0,12,11,20
10,17,1,10,0,55,59,20
10,4,1,1,0,10,5,20
10,5,3,6,0,25,21,20
10,4,1,2,0,10,7,20
10,7,1,6,0,116,103,20
10,4,1,4,0,37,33,20
10,5,1,2,0,12,9,20
10,8,1,4,0,40,33,20
10,5,1,4,0,20,10,20
10,4,1,4,0,30,28,20
10,18,1,4,0,38,18,20
10,3,1,5,0,21,18,20
10,2,1,6,0,14,11,20
10,4,1,4,0,43,46,20
10,2,1,3,0,7,6,20
10,7,1,5,0,25,24,20
10,14,1,5,0,41,39,20
10,8,1,1,0,32,43,20
10,1,1,3,0,12,11,20
10,4,1,4,0,18,13,20
10,4,1,4,0,20,16,20
10,2,1,6,0,14,12,20
10,6,1,3,0,18,10,20
10,2,1,6,0,20,17,20
10,3,1,6,0,14,12,20
10,59,0,7,0,14,7,20
10,0,0,0,0,1,0,20
10,3,1,3,2,19,20,20
10,4,1,4,0,17,12,20
10,2,1,3,0,7,6,20
10,2,1,6,0,14,11,20
10,0,1,3,0,7,6,20
10,7,1,5,0,58,83,20
10,5,1,5,0,29,25,20
10,3,1,6,0,8,10,20
10,3,1,5,0,12,9,20
10,4,1,5,0,17,11,20
10,3,2,15,0,23,21,20
10,7,1,7,0,15,12,20
10,3,1,4,0,27,41,20
10,3,1,2,0,10,13,20
10,2,1,6,0,14,11,20
10,2,1,6,0,15,14,20
10,0,0,0,0,2,0,20
10,6,1,4,0,21,14,20
10,5,1,4,0,16,16,20
10,5,1,8,0,17,13,20
10,3,1,2,0,4,4,20
10,5,1,4,0,24,22,20
10,22,3,4,0,72,70,20
10,1,1,1,0,1,1,20
10,7,1,5,0,31,28,20
10,1,1,3,0,12,11,19
10,10,1,7,0,15,12,20
10,11,2,3,0,24,33,20
10,3,1,6,0,14,12,20
10,3,1,7,2,11,10,20
10,4,1,6,0,17,16,20
10,4,1,6,0,15,10,20
10,6,1,5,0,13,10,20
10,7,1,4,0,15,11,20
10,3,1,2,2,36,20,20
10,4,1,1,0,10,8,20
10,5,1,4,0,29,16,20
10,4,1,1,0,9,7,20
10,2,1,6,0,23,19,20
10,3,1,6,0,14,11,20
10,2,1,5,0,13,10,20
10,2,1,6,0,14,12,20
10,2,1,6,0,14,12,20
10,2,1,6,0,14,12,20
10,4,1,5,0,56,47,20
10,5,1,5,0,18,12,20
10,4,1,5,0,18,12,20
10,4,1,7,0,14,10,20
10,3,1,5,0,15,12,20
10,98,1,4,3,14,6,20
10,7,1,2,2,2,0,20
10,11,1,5,0,16,20,20
10,4,1,1,0,15,30,20
10,6,1,3,0,12,13,20
10,87,1,1,0,51,68,20
10,5,4,1,0,6,3,20
10,1,1,1,0,4,4,20
10,2,1,6,0,13,11,20
10,4,1,5,0,18,12,20
10,2,1,6,0,14,11,20
10,9,1,5,0,53,45,20
10,2,1,6,0,16,13,20
10,2,1,1,0,8,5,20
10,9,3,4,0,27,23,20
10,3,1,1,0,11,9,20
10,2,1,6,0,14,12,20
10,3,1,6,0,14,12,20
10,6,1,4,0,29,21,20
10,11,1,4,0,26,14,20
10,5,1,2,3,25,15,20
10,58,2,2,150,14,5,20
10,7,3,4,0,15,11,20
10,2,1,4,0,18,26,20
10,8,1,6,10,20,10,20
10,3,0,4,0,10,3,20
10,0,0,0,0,1,0,20
10,3,2,3,0,6,6,20
10,6,1,8,0,41,44,20
10,4,1,4,0,16,15,20
10,7,1,5,0,38,30,20
10,4,1,4,0,16,8,20
10,12,1,2,0,17,2,19
10,1,1,2,0,3,3,19
10,3,1,1,0,4,2,19
10,1,1,2,0,3,2,19
10,2,1,6,0,10,7,19
10,3,1,1,0,7,5,19
10,17,1,2,0,91,14,19
10,1,1,3,0,4,3,19
10,2,1,1,0,3,2,19
10,5,1,1,0,16,9,19
10,1,1,1,0,4,1,19
10,5,1,1,0,11,3,19
10,3,1,1,0,7,1,19
10,3,1,1,0,10,8,19
10,1,1,2,0,2,2,19
10,5,1,2,0,11,2,19
10,2,1,1,0,2,2,19
10,1,1,1,0,6,5,19
10,3,1,3,0,12,9,19
10,8,1,3,0,22,25,19
10,3,1,2,0,7,6,19
10,8,1,3,0,10,7,19
10,1,1,2,0,3,3,19
10,8,1,5,0,35,20,19
10,3,1,2,0,7,2,19
10,3,1,1,0,5,3,19
10,9,1,4,0,14,5,19
10,4,1,2,0,8,2,19
10,2,1,1,0,3,1,19
10,11,1,6,0,24,7,19
10,2,1,3,0,6,4,19
10,1,1,2,0,3,3,19
10,3,1,3,0,10,5,19
10,7,1,1,0,8,1,19
10,1,1,1,0,8,3,19
10,1,1,1,0,3,2,19
10,2,1,2,0,5,3,19
10,6,1,4,0,22,8,19
10,3,1,1,0,11,6,19
10,1,1,3,0,5,4,19
10,1,1,1,0,3,2,19
10,5,1,1,0,13,7,19
10,12,1,6,0,41,25,19
10,4,1,1,0,17,9,19
10,20,1,2,0,31,9,19
10,4,1,2,0,14,5,19
10,2,1,1,0,3,1,19
10,4,1,2,0,7,3,19
10,3,1,4,0,8,7,19
10,3,1,1,0,8,2,19
10,2,1,1,0,5,2,19
10,6,1,3,0,17,8,19
10,3,1,1,0,3,1,19
10,2,1,1,0,4,2,19
10,71,1,2,0,15,9,19
10,16,3,5,0,52,43,20
10,2,1,6,0,14,11,20
10,2,1,6,0,13,10,20
10,8,1,3,0,14,79,20
10,4,1,5,0,15,10,20
10,4,1,4,0,15,11,20
10,4,1,4,0,13,10,20
10,3,1,6,0,14,12,20
10,0,1,3,0,7,6,20
10,4,1,5,0,35,29,20
10,5,1,5,0,43,37,20
10,4,1,5,0,18,12,20
10,10,1,5,0,54,49,20
10,2,1,6,0,19,21,20
10,1,1,6,0,8,9,20
10,13,1,3,0,40,43,20
10,2,1,1,0,9,10,20
10,3,1,2,0,70,94,20
10,5,1,1,0,16,14,20
10,2,1,2,0,12,13,20
10,4,1,1,0,13,6,20
10,19,1,2,0,41,46,20
10,5,1,1,0,25,20,20
10,11,1,5,0,57,97,20
10,3,1,1,0,7,5,20
10,4,2,1,12,7,2,20
10,3,1,1,0,5,4,20
10,3,1,1,0,3,3,20
10,0,0,0,0,1,0,20
10,3,1,1,0,4,3,20
10,6,1,2,0,58,78,20
10,6,1,2,0,32,31,20
10,3,1,2,0,12,10,20
10,14,1,1,0,24,3,19
10,3,1,2,0,20,6,19
10,9,1,3,0,15,3,19
10,27,1,5,0,48,9,19
10,16,1,3,0,25,8,19
10,8,1,3,0,11,8,19
10,18,1,3,0,56,28,19
10,3,1,1,0,4,3,19
10,7,1,1,0,27,62,20
10,2,1,1,0,6,10,20
10,10,1,1,0,37,35,20
10,6,1,4,0,36,33,20
10,5,1,3,0,31,31,20
10,6,1,4,0,13,9,20
10,5,1,2,0,31,29,20
10,3,1,1,0,5,4,20
10,12,1,3,0,68,55,20
10,6,1,3,0,25,22,20
10,4,1,3,0,13,8,20
10,7,1,4,0,15,14,20
10,3,1,4,0,19,17,19
10,12,1,3,0,30,23,20
10,6,3,6,0,36,25,20
10,7,3,6,0,24,17,20
10,5,3,6,0,15,11,20
10,7,3,6,0,51,43,20
10,5,3,6,0,25,19,20
10,5,3,6,0,25,19,20
10,5,3,6,0,15,11,20
10,6,3,6,0,32,23,20
10,4,3,6,0,10,9,20
10,5,3,4,0,13,11,20
10,7,3,6,0,30,23,20
10,6,3,4,0,17,11,20
10,6,3,5,0,16,10,20
10,7,3,4,0,19,12,20
10,3,1,1,0,5,3,20
10,7,3,5,0,28,19,20
10,6,3,6,0,21,17,20
10,5,3,5,0,13,9,20
10,5,3,5,0,12,8,20
10,7,3,4,0,21,15,20
10,5,1,2,0,10,7,20
10,7,3,6,0,26,19,20
10,7,3,6,0,26,19,20
10,6,3,5,0,15,8,20
10,5,3,6,0,15,11,20
10,4,3,6,0,8,8,20
10,5,3,6,0,23,19,20
10,5,3,6,0,15,11,20
10,7,3,6,0,24,17,20
10,7,3,5,0,47,35,20
10,7,3,5,0,35,25,20
10,9,3,4,0,38,22,20
10,5,3,6,0,15,11,20
10,5,3,6,0,20,15,20
10,4,3,6,0,8,8,20
10,5,3,6,0,16,13,20
10,5,3,6,0,15,11,20
10,5,3,6,0,15,11,20
10,7,3,5,0,30,23,20
10,6,3,5,0,16,14,20
10,6,3,6,0,25,21,20
10,6,3,4,0,26,17,20
10,7,3,5,0,30,22,20
10,1,1,1,0,4,2,19
10,1,1,1,0,4,2,19
10,1,1,1,0,4,2,19
10,1,1,1,0,4,2,19
10,1,1,1,0,4,2,19
10,1,1,1,0,4,2,19
10,1,1,1,0,4,2,19
10,1,1,1,0,4,2,19
10,1,1,1,0,4,2,19
10,3,1,1,0,4,1,19
10,1,1,1,0,4,2,19
10,6,1,1,0,14,1,19
10,3,1,1,0,4,3,19
10,1,1,1,0,4,2,19
10,1,1,1,0,4,2,19
10,1,1,1,0,4,2,19
10,1,1,1,0,4,2,19
10,1,1,1,0,4,2,19
10,1,1,1,0,4,2,19
10,1,1,1,0,4,2,19
10,1,1,1,0,4,2,19
10,4,1,1,0,7,2,19
10,1,1,1,0,4,2,19
10,1,1,1,0,4,2,19
10,2,1,1,0,3,2,19
10,1,1,1,0,4,2,19
10,1,1,1,0,4,2,19
10,1,1,1,0,4,2,19
10,1,1,1,0,4,2,19
10,1,1,1,0,4,2,19
10,1,1,1,0,4,2,19
10,4,1,2,0,6,3,19
10,2,1,1,0,5,2,19
10,1,1,1,0,4,2,19
10,1,1,1,0,4,2,19
10,1,1,1,0,4,2,19
10,1,1,1,0,4,2,19
10,7,3,5,0,77,61,20
10,6,3,5,0,52,37,20
10,5,3,6,0,15,11,20
10,7,3,5,0,48,39,20
10,4,1,2,0,33,37,20
10,13,1,4,0,28,27,20
10,2,1,3,0,26,25,20
10,5,1,2,0,21,13,20
10,5,1,2,0,13,9,20
10,6,1,2,0,14,14,20
10,10,1,4,0,22,14,20
10,0,0,0,0,3,0,20
10,2,1,1,0,11,8,20
10,0,0,0,0,4,0,20
10,19,1,5,0,49,21,19
10,23,1,2,0,73,87,20
10,7,2,1,5,9,4,20
10,3,1,1,0,19,12,20
10,15,1,2,0,20,42,20
10,5,1,1,0,21,15,20
10,9,1,1,0,36,27,20
10,22,1,1,0,7,3,20
10,6,1,2,0,8,2,19
10,6,1,1,0,10,3,19
10,6,1,1,0,10,3,19
10,6,3,4,0,15,8,20
10,8,3,4,0,21,15,20
10,9,3,4,0,17,11,20
10,5,1,1,0,7,4,20
10,5,3,5,0,12,8,20
10,7,3,4,0,18,8,20
10,7,3,4,0,19,13,20
10,0,0,2,0,3,1,20
10,5,3,5,0,12,8,20
10,17,1,2,0,73,73,20
10,4,1,2,0,4,5,20
10,1,1,1,0,4,6,20
10,3,2,5,0,65,56,20
10,1,3,1,0,139,92,20
10,1,1,3,0,31,25,20
10,6,1,1,0,4,3,20
10,8,1,5,2,12,5,20
10,1,1,0,0,1,1,20
10,7,1,9,0,85,65,20
10,136,1,5,0,101,190,20
10,30,1,2,0,147,105,20
10,5,1,3,0,90,129,20
10,1,0,3,0,3,6,20
10,6,1,2,0,35,33,20
10,6,1,3,0,31,23,20
10,12,1,3,0,61,44,20
10,9,1,1,0,16,12,20
10,2,1,4,0,10,6,20
10,5,1,9,0,41,40,20
10,6,1,1,0,18,13,20
10,13,1,6,0,56,58,20
10,5,1,1,0,17,8,20
10,6,1,5,0,12,9,20
10,5,1,1,0,28,14,20
10,12,1,3,0,23,21,20
10,5,2,0,0,4,2,20
10,8,1,1,0,26,26,20
10,5,1,10,0,12,11,20
10,4,1,2,0,15,15,20
10,2,1,2,0,6,9,20
10,2,1,1,0,1,1,19
10,25,1,8,0,49,40,20
10,2,1,2,0,11,7,20
10,4,2,1,0,27,20,20
10,15,1,2,0,48,37,20
10,6,1,1,0,74,44,20
10,3,1,1,0,6,5,20
10,96,2,9,0,26,23,20
10,3,1,1,0,6,5,20
10,7,1,4,2,55,34,20
10,8,1,1,0,20,12,20
10,16,1,1,0,52,39,20
10,6,1,5,0,17,14,20
10,10,1,1,0,19,55,20
10,5,1,1,0,16,17,20
10,3,2,2,0,13,8,20
10,16,1,3,0,60,57,20
10,5,1,1,0,24,17,20
10,14,1,9,1,36,27,20
10,6,1,1,0,10,29,20
10,9,1,10,0,28,24,20
10,3,1,1,0,77,39,20
10,5,2,1,0,9,4,20
10,20,1,1,0,48,39,20
10,81,1,2,0,80,103,20
10,2,1,1,0,7,9,20
10,8,1,9,2,46,59,20
10,0,0,0,0,9,0,20
10,3,1,1,0,7,27,20
10,3,1,8,0,38,48,20
10,0,0,0,0,0,0,20
10,166,1,5,0,305,333,20
10,13,1,1,0,29,28,20
10,6,1,8,4,22,27,20
10,11,1,11,0,11,11,19
10,1,2,2,0,4,3,19
10,3,1,18,1,24,26,20
10,297,2,10,0,219,267,20
10,1,1,2,0,8,4,20
10,3,1,1,0,7,5,20
10,7,1,6,0,12,11,20
10,3,1,13,0,40,42,20
10,1,0,4,0,5,3,20
10,5,1,2,0,13,9,20
10,2,1,1,0,14,18,20
10,0,1,1,0,27,13,20
10,1,1,1,0,16,16,20
10,8,1,1,0,11,8,19
10,47,2,68,0,244,155,19
10,16,1,6,0,45,22,19
10,6,2,3,0,12,4,19
10,4,1,1,0,8,2,19
10,19,2,6,0,54,19,19
10,1,1,3,0,6,3,19
10,1,1,1,0,15,11,19
10,0,1,1,0,16,12,19
10,2,1,1,0,2,1,19
10,0,1,1,0,6,4,19
10,20,1,7,0,35,21,19
10,4,2,2,0,5,5,19
10,4,1,1,0,2,9,19
10,13,1,16,0,64,69,19
10,20,2,13,0,57,21,19
10,7,1,2,0,18,14,19
10,3,1,9,0,18,11,19
10,2,2,1,0,3,2,19
10,21,2,10,0,47,18,19
10,7,2,4,0,23,11,19
10,7,2,1,0,10,5,19
10,6,1,4,0,34,20,19
10,4,1,2,0,10,3,19
10,4,2,2,0,4,2,19
10,2,2,0,0,2,1,19
10,3,2,1,0,3,2,19
10,12,2,2,0,25,7,19
10,3,2,1,0,3,3,19
10,4,1,1,0,6,1,19
10,1,1,9,0,11,9,19
10,5,2,5,0,11,8,19
10,11,2,9,0,19,12,19
10,7,1,5,0,20,30,19
10,7,1,5,0,26,10,19
10,0,0,0,0,1,0,19
10,2,1,2,0,3,2,19
10,13,2,5,0,26,8,19
10,2,1,4,0,15,8,19
10,3,2,1,0,4,2,19
10,0,1,5,0,5,16,19
10,3,1,4,0,12,5,19
10,25,2,37,0,76,49,19
10,2,2,0,0,2,1,19
10,4,2,8,0,11,9,19
10,2,2,0,0,2,1,19
10,12,2,2,0,20,5,19
10,0,1,2,0,2,2,19
10,40,2,29,0,128,65,19
10,3,2,6,0,7,7,19
10,1,3,1,0,5,3,19
10,11,1,1,0,35,22,19
10,0,0,0,0,0,0,19
10,3,1,1,0,9,5,19
10,10,1,3,0,25,6,19
10,10,1,1,0,18,5,19
10,3,1,1,0,3,1,19
10,7,1,6,0,12,6,19
10,7,1,1,0,7,1,19
10,3,1,3,0,4,8,19
10,7,1,1,0,13,3,19
10,5,1,6,0,13,7,19
10,4,2,1,0,7,2,19
10,6,1,4,0,9,4,19
10,7,1,6,0,24,12,19
10,1,1,1,0,2,1,19
10,12,1,8,0,40,28,19
10,4,1,1,0,3,4,19
10,5,2,4,0,8,5,20
10,1,1,1,0,9,11,20
10,5,2,5,0,9,6,20
10,13,2,3,0,17,7,20
10,27,1,5,1,39,28,20
10,16,0,3,0,14,6,20
10,2,1,1,0,13,9,20
10,2,1,1,0,3,4,20
10,19,1,1,0,41,11,19
10,3,1,3,0,26,14,19
10,2,1,1,0,9,3,19
10,1,1,1,0,1,2,19
10,12,1,2,0,29,13,19
10,1,1,1,0,3,3,19
10,51,1,28,1,87,82,20
10,107,1,3,1,182,124,20
10,3,2,0,0,1,1,20
10,1,1,0,0,0,0,20
10,18,0,4,0,7,3,20
10,2,1,1,0,18,2,20
10,11,1,1,0,47,27,20
10,3,1,1,0,3,2,20
10,2,1,2,0,9,4,20
